no_matricula_inmobiliaria;estado_folio;matriculas_matriz;matriculas_derivadas
20794967;CERRADO;20730580;
20794968;ACTIVO;20730580;
20795921;ACTIVO;897686, 897729;20796902
20795921;ACTIVO;897686, 897729;20796903
20795921;ACTIVO;897686, 897729;20796904
20796122;ACTIVO;20232466;
20796123;ACTIVO;20232466;
20796498;ACTIVO;1146371;20945555
20796498;ACTIVO;1146371;20945556
20796499;CERRADO;1146371;20945739
20797062;ACTIVO;20256301, 20324847;20797064
20797062;ACTIVO;20256301, 20324847;20797065
20798597;ACTIVO;20338300;
20798598;ACTIVO;20338300;
20799090;ACTIVO;20036478;
20799094;ACTIVO;20342857;
20799095;ACTIVO;20342857;
20800459;ACTIVO;20677080;
20800460;ACTIVO;20677080;
20801026;ACTIVO;20771106;
20801027;ACTIVO;20771106;
20801028;ACTIVO;20771106;
20801029;ACTIVO;20771106;
20801030;ACTIVO;20771106;
20801031;ACTIVO;20771106;
20801032;ACTIVO;20771106;
20801033;ACTIVO;20771106;
20801034;ACTIVO;20771109;
20801035;ACTIVO;20771110;
20801484;ACTIVO;1142416;
20801839;ACTIVO;523371;
20801840;ACTIVO;523371;
20801841;ACTIVO;523371;
20802738;ACTIVO;20343855;
20802739;ACTIVO;20343855;
20802740;ACTIVO;20343855;
20802741;ACTIVO;20343855;
20802742;ACTIVO;20343855;
20802743;ACTIVO;20343855;
20802744;ACTIVO;20343855;
20804012;ACTIVO;20534453;
20804013;ACTIVO;20534453;
20804322;ACTIVO;20385272;
20804323;ACTIVO;20385272;
20805802;ACTIVO;20795558;
20805803;ACTIVO;20795558;
20805807;ACTIVO;20076721;
20805808;ACTIVO;20076721;
20805809;ACTIVO;20076721;
20805810;ACTIVO;20076721;
20805811;ACTIVO;20076721;
20805812;ACTIVO;20076721;
20809348;ACTIVO;558776;
20809658;ACTIVO;20278104;
20809659;ACTIVO;20278104;
20810463;ACTIVO;20806540;
20811049;ACTIVO;593658;
20812544;CERRADO;760995;
20812545;CERRADO;760995;
20812546;CERRADO;760995;
20819559;ACTIVO;20494597;
20819560;ACTIVO;20494597;
20819561;ACTIVO;20494597;
20819562;ACTIVO;20494597;
20819630;ACTIVO;20717664;
20819631;ACTIVO;20717664;
20819632;ACTIVO;20717664;20841167
20819632;ACTIVO;20717664;20841168
20819633;ACTIVO;20717664;
20823034;CERRADO;20358754;
20823505;ACTIVO;665839;
20823506;ACTIVO;665839;
20823515;ACTIVO;593658;
20823587;ACTIVO;20575729;
20823588;ACTIVO;20575729;
20825383;ACTIVO;20631518;
20825384;ACTIVO;20631518;
20825811;ACTIVO;20614092;
20829676;ACTIVO;1021533;
20829677;ACTIVO;1021533;
20832723;ACTIVO;20278102;
20833161;ACTIVO;20758538;
20833162;ACTIVO;20758538;
20833163;ACTIVO;20758538;
20833251;ACTIVO;20764372;
20833252;ACTIVO;20764372;
20833555;ACTIVO;20286269;
20833556;ACTIVO;20286269;
20833580;ACTIVO;20764372;
20833800;ACTIVO;20263101;
20833801;ACTIVO;20263101;
20834465;ACTIVO;20354052;
20834466;ACTIVO;20354052;
20837175;ACTIVO;20412453;
20837176;ACTIVO;20412453;
20837876;ACTIVO;20614092;
20837877;ACTIVO;20614092;
20839246;ACTIVO;543617;
20840822;ACTIVO;20664145, 20664153;
20840876;ACTIVO;20472934, 20472935;
20841008;ACTIVO;20841005;
20841009;ACTIVO;20841005;
20841010;ACTIVO;20841005;
20841011;ACTIVO;20841005;
20841012;ACTIVO;20841005;
20841013;ACTIVO;20841005;
20841014;ACTIVO;20841005;
20841015;ACTIVO;20841005;
20841016;ACTIVO;20841005;
20841017;ACTIVO;20841005;
20844898;ACTIVO;20806540;
20844915;ACTIVO;20806540;
20845386;ACTIVO;20286211;
20845387;ACTIVO;20286211;
20846575;ACTIVO;20368071;
20846576;ACTIVO;20368071;
20846577;ACTIVO;20368071;
20847331;ACTIVO;593658;
20847624;ACTIVO;20078891;
20849456;ACTIVO;883951, 20350290;
20849587;ACTIVO;20152133;
20849588;ACTIVO;20152133;
20850791;ACTIVO;20842641;
20853326;ACTIVO;20445716;
20853327;ACTIVO;20445716;
20853913;ACTIVO;20337227;
20853914;ACTIVO;20337227;
20855020;ACTIVO;20256747;
20855021;ACTIVO;20256747;
20855306;ACTIVO;983683;
20855853;ACTIVO;1135536;
20855854;ACTIVO;1135536;
20855855;ACTIVO;1135536;
20855856;ACTIVO;1135536;
20855857;ACTIVO;1135536;
20855858;ACTIVO;1135536;
20855859;ACTIVO;1135536;
20855860;ACTIVO;1135536;
20855861;ACTIVO;1135536;
20855862;ACTIVO;1135536;
20855863;ACTIVO;1135536;
20855864;ACTIVO;1135536;
20855865;ACTIVO;1135536;
20855866;ACTIVO;1135536;
20855867;ACTIVO;1135536;
20855868;ACTIVO;1135536;
20855869;ACTIVO;1135536;
20855870;ACTIVO;1135536;
20855871;ACTIVO;1135536;
20855872;ACTIVO;1135536;
20856127;ACTIVO;20742418;
20856128;ACTIVO;20742418;20959280
20856128;ACTIVO;20742418;20959281
20856128;ACTIVO;20742418;20959282
20856128;ACTIVO;20742418;20959283
20856128;ACTIVO;20742418;20959284
20856128;ACTIVO;20742418;20959285
20856129;ACTIVO;20742418;20931987
20856129;ACTIVO;20742418;20931988
20856129;ACTIVO;20742418;20931989
20856129;ACTIVO;20742418;20931990
20856130;ACTIVO;20742418;
20856131;ACTIVO;20742418;
20856388;ACTIVO;20116781;
20856389;ACTIVO;20116781;
20856390;ACTIVO;20116781;
20856391;ACTIVO;20116781;
20856392;ACTIVO;20116781;
20856393;ACTIVO;20116781;
20856736;ACTIVO;20721806;
20856737;ACTIVO;20721806;
20856738;ACTIVO;20721806;
20856739;ACTIVO;20721806;
20856937;ACTIVO;948263;
20856938;ACTIVO;948263;
20857101;ACTIVO;20857084;20877394
20857101;ACTIVO;20857084;20877395
20857101;ACTIVO;20857084;20877396
20857101;ACTIVO;20857084;20877397
20857102;ACTIVO;20857084;20877398
20857102;ACTIVO;20857084;20877399
20857102;ACTIVO;20857084;20877400
20857102;ACTIVO;20857084;20877401
20857102;ACTIVO;20857084;20877402
20857102;ACTIVO;20857084;20877403
20857102;ACTIVO;20857084;20877404
20857102;ACTIVO;20857084;20877405
20857102;ACTIVO;20857084;20877406
20857102;ACTIVO;20857084;20877407
20857102;ACTIVO;20857084;20877408
20857102;ACTIVO;20857084;20877409
20857102;ACTIVO;20857084;20877410
20857103;ACTIVO;20857084;20877411
20857103;ACTIVO;20857084;20877412
20857103;ACTIVO;20857084;20877413
20857103;ACTIVO;20857084;20877414
20857103;ACTIVO;20857084;20877415
20857103;ACTIVO;20857084;20877416
20857103;ACTIVO;20857084;20877417
20857103;ACTIVO;20857084;20877418
20857103;ACTIVO;20857084;20877419
20857103;ACTIVO;20857084;20877420
20857103;ACTIVO;20857084;20877421
20857103;ACTIVO;20857084;20877422
20857103;ACTIVO;20857084;20877423
20857103;ACTIVO;20857084;20877424
20857103;ACTIVO;20857084;20877425
20857103;ACTIVO;20857084;20877426
20857103;ACTIVO;20857084;20877427
20857103;ACTIVO;20857084;20877428
20857103;ACTIVO;20857084;20877429
20857103;ACTIVO;20857084;20877430
20857103;ACTIVO;20857084;20877431
20857103;ACTIVO;20857084;20877432
20857103;ACTIVO;20857084;20877433
20857103;ACTIVO;20857084;20877434
20857103;ACTIVO;20857084;20877435
20857103;ACTIVO;20857084;20877436
20857103;ACTIVO;20857084;20877437
20857103;ACTIVO;20857084;20877438
20857103;ACTIVO;20857084;20877439
20857103;ACTIVO;20857084;20877440
20857103;ACTIVO;20857084;20877441
20857103;ACTIVO;20857084;20877442
20857103;ACTIVO;20857084;20877443
20857103;ACTIVO;20857084;20877444
20857103;ACTIVO;20857084;20877445
20857103;ACTIVO;20857084;20877446
20857103;ACTIVO;20857084;20877447
20857103;ACTIVO;20857084;20877448
20857103;ACTIVO;20857084;20877449
20857103;ACTIVO;20857084;20877450
20857103;ACTIVO;20857084;20877451
20857103;ACTIVO;20857084;20877452
20857103;ACTIVO;20857084;20877453
20857103;ACTIVO;20857084;20877454
20857103;ACTIVO;20857084;20877455
20857103;ACTIVO;20857084;20877456
20857103;ACTIVO;20857084;20877457
20857103;ACTIVO;20857084;20877458
20857103;ACTIVO;20857084;20877459
20857103;ACTIVO;20857084;20877460
20857103;ACTIVO;20857084;20877461
20857103;ACTIVO;20857084;20877462
20857103;ACTIVO;20857084;20877463
20857103;ACTIVO;20857084;20877464
20857103;ACTIVO;20857084;20877465
20857103;ACTIVO;20857084;20877466
20857103;ACTIVO;20857084;20877467
20857103;ACTIVO;20857084;20877468
20857103;ACTIVO;20857084;20877469
20857103;ACTIVO;20857084;20877470
20857103;ACTIVO;20857084;20877471
20857103;ACTIVO;20857084;20877472
20857103;ACTIVO;20857084;20877473
20857103;ACTIVO;20857084;20877474
20857103;ACTIVO;20857084;20877475
20857103;ACTIVO;20857084;20877476
20857103;ACTIVO;20857084;20877477
20857103;ACTIVO;20857084;20877478
20857103;ACTIVO;20857084;20877479
20857103;ACTIVO;20857084;20877480
20857103;ACTIVO;20857084;20877481
20857103;ACTIVO;20857084;20877482
20857103;ACTIVO;20857084;20877483
20857104;ACTIVO;20857084;20877484
20857104;ACTIVO;20857084;20877485
20857104;ACTIVO;20857084;20877486
20857104;ACTIVO;20857084;20877487
20857104;ACTIVO;20857084;20877488
20857104;ACTIVO;20857084;20877489
20857104;ACTIVO;20857084;20877490
20857104;ACTIVO;20857084;20877491
20857104;ACTIVO;20857084;20877492
20857104;ACTIVO;20857084;20877493
20857104;ACTIVO;20857084;20877494
20857104;ACTIVO;20857084;20877495
20857104;ACTIVO;20857084;20877496
20857104;ACTIVO;20857084;20877497
20857104;ACTIVO;20857084;20877498
20857104;ACTIVO;20857084;20877499
20857104;ACTIVO;20857084;20877500
20857104;ACTIVO;20857084;20877501
20857104;ACTIVO;20857084;20877502
20857104;ACTIVO;20857084;20877503
20857105;ACTIVO;20857084;20877504
20857105;ACTIVO;20857084;20877505
20857105;ACTIVO;20857084;20877506
20857105;ACTIVO;20857084;20877507
20857105;ACTIVO;20857084;20877508
20857105;ACTIVO;20857084;20877509
20857105;ACTIVO;20857084;20877510
20857105;ACTIVO;20857084;20877511
20857105;ACTIVO;20857084;20877512
20857105;ACTIVO;20857084;20877513
20857105;ACTIVO;20857084;20877514
20857105;ACTIVO;20857084;20877515
20857105;ACTIVO;20857084;20877516
20857105;ACTIVO;20857084;20877517
20857105;ACTIVO;20857084;20877518
20857105;ACTIVO;20857084;20877519
20857105;ACTIVO;20857084;20877520
20857105;ACTIVO;20857084;20877521
20857105;ACTIVO;20857084;20877522
20857105;ACTIVO;20857084;20877523
20857105;ACTIVO;20857084;20877524
20857105;ACTIVO;20857084;20877525
20857105;ACTIVO;20857084;20877526
20857105;ACTIVO;20857084;20877527
20857105;ACTIVO;20857084;20877528
20857105;ACTIVO;20857084;20877529
20857105;ACTIVO;20857084;20877530
20857105;ACTIVO;20857084;20877531
20857105;ACTIVO;20857084;20877532
20857105;ACTIVO;20857084;20877533
20857105;ACTIVO;20857084;20877534
20857105;ACTIVO;20857084;20877535
20857105;ACTIVO;20857084;20877536
20857105;ACTIVO;20857084;20877537
20857105;ACTIVO;20857084;20877538
20857105;ACTIVO;20857084;20877539
20857105;ACTIVO;20857084;20877540
20857106;ACTIVO;20857084;20877541
20857106;ACTIVO;20857084;20877542
20857106;ACTIVO;20857084;20877543
20857106;ACTIVO;20857084;20877544
20857106;ACTIVO;20857084;20877545
20857106;ACTIVO;20857084;20877546
20857106;ACTIVO;20857084;20877547
20857106;ACTIVO;20857084;20877548
20857106;ACTIVO;20857084;20877549
20857106;ACTIVO;20857084;20877550
20857106;ACTIVO;20857084;20877551
20857107;ACTIVO;20857084;20877552
20857107;ACTIVO;20857084;20877553
20857107;ACTIVO;20857084;20877554
20857107;ACTIVO;20857084;20877555
20857107;ACTIVO;20857084;20877556
20857107;ACTIVO;20857084;20877557
20857107;ACTIVO;20857084;20877558
20857107;ACTIVO;20857084;20877559
20857107;ACTIVO;20857084;20877560
20857107;ACTIVO;20857084;20877561
20857107;ACTIVO;20857084;20877562
20857107;ACTIVO;20857084;20877563
20857107;ACTIVO;20857084;20877564
20857107;ACTIVO;20857084;20877565
20857107;ACTIVO;20857084;20877566
20857107;ACTIVO;20857084;20877567
20857107;ACTIVO;20857084;20877568
20857107;ACTIVO;20857084;20877569
20857107;ACTIVO;20857084;20877570
20857107;ACTIVO;20857084;20877571
20857107;ACTIVO;20857084;20877572
20857107;ACTIVO;20857084;20877573
20857107;ACTIVO;20857084;20877574
20857107;ACTIVO;20857084;20877575
20857107;ACTIVO;20857084;20877576
20857107;ACTIVO;20857084;20877577
20857107;ACTIVO;20857084;20877578
20857107;ACTIVO;20857084;20877579
20857107;ACTIVO;20857084;20877580
20857107;ACTIVO;20857084;20877581
20857107;ACTIVO;20857084;20877582
20857107;ACTIVO;20857084;20877583
20857107;ACTIVO;20857084;20877584
20857111;ACTIVO;20857084;20877585
20857111;ACTIVO;20857084;20877586
20857111;ACTIVO;20857084;20877587
20857111;ACTIVO;20857084;20877588
20857111;ACTIVO;20857084;20877589
20857111;ACTIVO;20857084;20877590
20857111;ACTIVO;20857084;20877591
20857111;ACTIVO;20857084;20877592
20857111;ACTIVO;20857084;20877593
20857111;ACTIVO;20857084;20877594
20857111;ACTIVO;20857084;20877595
20857111;ACTIVO;20857084;20877596
20857111;ACTIVO;20857084;20877597
20857111;ACTIVO;20857084;20877598
20857111;ACTIVO;20857084;20877599
20857111;ACTIVO;20857084;20877600
20857111;ACTIVO;20857084;20877601
20857111;ACTIVO;20857084;20877602
20857111;ACTIVO;20857084;20877603
20857111;ACTIVO;20857084;20877604
20857111;ACTIVO;20857084;20877605
20857111;ACTIVO;20857084;20877606
20857111;ACTIVO;20857084;20877607
20857111;ACTIVO;20857084;20877608
20857111;ACTIVO;20857084;20877609
20857111;ACTIVO;20857084;20877610
20857111;ACTIVO;20857084;20877611
20857111;ACTIVO;20857084;20877612
20857111;ACTIVO;20857084;20877613
20857111;ACTIVO;20857084;20877614
20857111;ACTIVO;20857084;20877615
20857111;ACTIVO;20857084;20877616
20857111;ACTIVO;20857084;20877617
20857111;ACTIVO;20857084;20877618
20857111;ACTIVO;20857084;20877619
20857111;ACTIVO;20857084;20877620
20857111;ACTIVO;20857084;20877621
20857111;ACTIVO;20857084;20877622
20857111;ACTIVO;20857084;20877623
20857111;ACTIVO;20857084;20877624
20857111;ACTIVO;20857084;20877625
20857111;ACTIVO;20857084;20877626
20857111;ACTIVO;20857084;20877627
20857111;ACTIVO;20857084;20877628
20857111;ACTIVO;20857084;20877629
20857111;ACTIVO;20857084;20877630
20857111;ACTIVO;20857084;20877631
20857111;ACTIVO;20857084;20877632
20857111;ACTIVO;20857084;20877633
20857111;ACTIVO;20857084;20877634
20857111;ACTIVO;20857084;20877635
20857111;ACTIVO;20857084;20877636
20857111;ACTIVO;20857084;20877637
20857111;ACTIVO;20857084;20877638
20857111;ACTIVO;20857084;20877639
20857111;ACTIVO;20857084;20877640
20857111;ACTIVO;20857084;20877641
20857111;ACTIVO;20857084;20877642
20857111;ACTIVO;20857084;20877643
20857111;ACTIVO;20857084;20877644
20857111;ACTIVO;20857084;20877645
20857111;ACTIVO;20857084;20877646
20857111;ACTIVO;20857084;20877647
20857111;ACTIVO;20857084;20877648
20857111;ACTIVO;20857084;20877649
20857111;ACTIVO;20857084;20877650
20857111;ACTIVO;20857084;20877651
20857111;ACTIVO;20857084;20877652
20857111;ACTIVO;20857084;20877653
20857111;ACTIVO;20857084;20877654
20857111;ACTIVO;20857084;20877655
20857111;ACTIVO;20857084;20877656
20857111;ACTIVO;20857084;20877657
20857111;ACTIVO;20857084;20877658
20857111;ACTIVO;20857084;20877659
20857111;ACTIVO;20857084;20877660
20857111;ACTIVO;20857084;20877661
20857111;ACTIVO;20857084;20877662
20857111;ACTIVO;20857084;20877663
20857111;ACTIVO;20857084;20877664
20857111;ACTIVO;20857084;20877665
20857111;ACTIVO;20857084;20877666
20857111;ACTIVO;20857084;20877667
20857111;ACTIVO;20857084;20877668
20857111;ACTIVO;20857084;20877669
20857111;ACTIVO;20857084;20877670
20857111;ACTIVO;20857084;20877671
20857111;ACTIVO;20857084;20877672
20857111;ACTIVO;20857084;20877673
20857111;ACTIVO;20857084;20877674
20857111;ACTIVO;20857084;20877675
20857111;ACTIVO;20857084;20877676
20857111;ACTIVO;20857084;20877677
20857111;ACTIVO;20857084;20877678
20857111;ACTIVO;20857084;20877679
20857111;ACTIVO;20857084;20877680
20857111;ACTIVO;20857084;20877681
20857111;ACTIVO;20857084;20877682
20857111;ACTIVO;20857084;20877683
20857111;ACTIVO;20857084;20877684
20857111;ACTIVO;20857084;20877685
20857111;ACTIVO;20857084;20877686
20857111;ACTIVO;20857084;20877687
20857111;ACTIVO;20857084;20877688
20857111;ACTIVO;20857084;20877689
20857111;ACTIVO;20857084;20877690
20857111;ACTIVO;20857084;20877691
20857111;ACTIVO;20857084;20877692
20857111;ACTIVO;20857084;20877693
20857111;ACTIVO;20857084;20877694
20857111;ACTIVO;20857084;20877695
20857111;ACTIVO;20857084;20877696
20857111;ACTIVO;20857084;20877697
20857111;ACTIVO;20857084;20877698
20857111;ACTIVO;20857084;20877699
20857111;ACTIVO;20857084;20877700
20857111;ACTIVO;20857084;20877701
20857111;ACTIVO;20857084;20877702
20857111;ACTIVO;20857084;20877703
20857111;ACTIVO;20857084;20877704
20857111;ACTIVO;20857084;20877705
20857111;ACTIVO;20857084;20877706
20857111;ACTIVO;20857084;20877707
20857111;ACTIVO;20857084;20877708
20857111;ACTIVO;20857084;20877709
20857111;ACTIVO;20857084;20877710
20857111;ACTIVO;20857084;20877711
20857111;ACTIVO;20857084;20877712
20857111;ACTIVO;20857084;20877713
20857111;ACTIVO;20857084;20877714
20857111;ACTIVO;20857084;20877715
20857111;ACTIVO;20857084;20877716
20857111;ACTIVO;20857084;20877717
20857111;ACTIVO;20857084;20877718
20857111;ACTIVO;20857084;20877719
20857111;ACTIVO;20857084;20877720
20857111;ACTIVO;20857084;20877721
20857111;ACTIVO;20857084;20877722
20857111;ACTIVO;20857084;20877723
20857111;ACTIVO;20857084;20877724
20857111;ACTIVO;20857084;20877725
20857111;ACTIVO;20857084;20877726
20857111;ACTIVO;20857084;20877727
20857111;ACTIVO;20857084;20877728
20857111;ACTIVO;20857084;20877729
20857111;ACTIVO;20857084;20877730
20857111;ACTIVO;20857084;20877731
20857111;ACTIVO;20857084;20877732
20857111;ACTIVO;20857084;20877733
20857111;ACTIVO;20857084;20877734
20857111;ACTIVO;20857084;20877735
20857111;ACTIVO;20857084;20877736
20857111;ACTIVO;20857084;20877737
20857111;ACTIVO;20857084;20877738
20857111;ACTIVO;20857084;20877739
20857111;ACTIVO;20857084;20877740
20857111;ACTIVO;20857084;20877741
20857111;ACTIVO;20857084;20877742
20857111;ACTIVO;20857084;20877743
20857111;ACTIVO;20857084;20877744
20857111;ACTIVO;20857084;20877745
20857111;ACTIVO;20857084;20877746
20857111;ACTIVO;20857084;20877747
20857111;ACTIVO;20857084;20877748
20857111;ACTIVO;20857084;20877749
20857111;ACTIVO;20857084;20877750
20857111;ACTIVO;20857084;20877751
20857111;ACTIVO;20857084;20877752
20857111;ACTIVO;20857084;20877753
20857111;ACTIVO;20857084;20877754
20857111;ACTIVO;20857084;20877755
20857111;ACTIVO;20857084;20877756
20857111;ACTIVO;20857084;20877757
20857111;ACTIVO;20857084;20877758
20857111;ACTIVO;20857084;20877759
20857111;ACTIVO;20857084;20877760
20857111;ACTIVO;20857084;20877761
20857111;ACTIVO;20857084;20877762
20857111;ACTIVO;20857084;20877763
20857111;ACTIVO;20857084;20877764
20857111;ACTIVO;20857084;20877765
20857111;ACTIVO;20857084;20877766
20857111;ACTIVO;20857084;20877767
20857111;ACTIVO;20857084;20877768
20857111;ACTIVO;20857084;20877769
20857111;ACTIVO;20857084;20877770
20857111;ACTIVO;20857084;20877771
20857111;ACTIVO;20857084;20877772
20857111;ACTIVO;20857084;20877773
20857111;ACTIVO;20857084;20877774
20857111;ACTIVO;20857084;20877775
20857111;ACTIVO;20857084;20877776
20857111;ACTIVO;20857084;20877777
20857111;ACTIVO;20857084;20877778
20857111;ACTIVO;20857084;20877779
20857111;ACTIVO;20857084;20877780
20857111;ACTIVO;20857084;20877781
20857111;ACTIVO;20857084;20877782
20857111;ACTIVO;20857084;20877783
20857111;ACTIVO;20857084;20877784
20857111;ACTIVO;20857084;20877785
20857111;ACTIVO;20857084;20877786
20857111;ACTIVO;20857084;20877787
20857111;ACTIVO;20857084;20877788
20857111;ACTIVO;20857084;20877789
20857111;ACTIVO;20857084;20877790
20857111;ACTIVO;20857084;20877791
20857111;ACTIVO;20857084;20877792
20857111;ACTIVO;20857084;20877793
20857111;ACTIVO;20857084;20877794
20857111;ACTIVO;20857084;20877795
20857111;ACTIVO;20857084;20877796
20857111;ACTIVO;20857084;20877797
20857111;ACTIVO;20857084;20877798
20857111;ACTIVO;20857084;20877799
20857111;ACTIVO;20857084;20877800
20857111;ACTIVO;20857084;20877801
20857111;ACTIVO;20857084;20877802
20857111;ACTIVO;20857084;20877803
20857111;ACTIVO;20857084;20877804
20857111;ACTIVO;20857084;20877805
20857111;ACTIVO;20857084;20877806
20857111;ACTIVO;20857084;20877807
20857111;ACTIVO;20857084;20877808
20857112;ACTIVO;20857084;20877809
20857112;ACTIVO;20857084;20877810
20857112;ACTIVO;20857084;20877811
20857112;ACTIVO;20857084;20877812
20857112;ACTIVO;20857084;20877813
20857112;ACTIVO;20857084;20877814
20857112;ACTIVO;20857084;20877815
20857112;ACTIVO;20857084;20877816
20857112;ACTIVO;20857084;20877817
20857112;ACTIVO;20857084;20877818
20857112;ACTIVO;20857084;20877819
20857112;ACTIVO;20857084;20877820
20857112;ACTIVO;20857084;20877821
20857112;ACTIVO;20857084;20877822
20857112;ACTIVO;20857084;20877823
20857112;ACTIVO;20857084;20877824
20857112;ACTIVO;20857084;20877825
20857112;ACTIVO;20857084;20877826
20857112;ACTIVO;20857084;20877827
20857112;ACTIVO;20857084;20877828
20857112;ACTIVO;20857084;20877829
20857112;ACTIVO;20857084;20877830
20857112;ACTIVO;20857084;20877831
20857112;ACTIVO;20857084;20877832
20857112;ACTIVO;20857084;20877833
20857112;ACTIVO;20857084;20877834
20857112;ACTIVO;20857084;20877835
20857112;ACTIVO;20857084;20877836
20857112;ACTIVO;20857084;20877837
20857112;ACTIVO;20857084;20877838
20857112;ACTIVO;20857084;20877839
20857112;ACTIVO;20857084;20877840
20857112;ACTIVO;20857084;20877841
20857112;ACTIVO;20857084;20877842
20857112;ACTIVO;20857084;20877843
20857112;ACTIVO;20857084;20877844
20857112;ACTIVO;20857084;20877845
20857112;ACTIVO;20857084;20877846
20857112;ACTIVO;20857084;20877847
20857112;ACTIVO;20857084;20877848
20857112;ACTIVO;20857084;20877849
20857112;ACTIVO;20857084;20877850
20857112;ACTIVO;20857084;20877851
20857112;ACTIVO;20857084;20877852
20857112;ACTIVO;20857084;20877853
20857112;ACTIVO;20857084;20877854
20857112;ACTIVO;20857084;20877855
20857112;ACTIVO;20857084;20877856
20857112;ACTIVO;20857084;20877857
20857112;ACTIVO;20857084;20877858
20857112;ACTIVO;20857084;20877859
20857112;ACTIVO;20857084;20877860
20857112;ACTIVO;20857084;20877861
20857112;ACTIVO;20857084;20877862
20857112;ACTIVO;20857084;20877863
20857112;ACTIVO;20857084;20877864
20857112;ACTIVO;20857084;20877865
20857112;ACTIVO;20857084;20877866
20857112;ACTIVO;20857084;20877867
20857112;ACTIVO;20857084;20877868
20857112;ACTIVO;20857084;20877869
20857112;ACTIVO;20857084;20877870
20857112;ACTIVO;20857084;20877871
20857112;ACTIVO;20857084;20877872
20857112;ACTIVO;20857084;20877873
20857112;ACTIVO;20857084;20877874
20857112;ACTIVO;20857084;20877875
20857112;ACTIVO;20857084;20877876
20857112;ACTIVO;20857084;20877877
20857112;ACTIVO;20857084;20877878
20857112;ACTIVO;20857084;20877879
20857112;ACTIVO;20857084;20877880
20857112;ACTIVO;20857084;20877881
20857112;ACTIVO;20857084;20877882
20857112;ACTIVO;20857084;20877883
20857112;ACTIVO;20857084;20877884
20857112;ACTIVO;20857084;20877885
20857112;ACTIVO;20857084;20877886
20857112;ACTIVO;20857084;20877887
20857112;ACTIVO;20857084;20877888
20857112;ACTIVO;20857084;20877889
20857112;ACTIVO;20857084;20877890
20857112;ACTIVO;20857084;20877891
20857112;ACTIVO;20857084;20877892
20857112;ACTIVO;20857084;20877893
20857112;ACTIVO;20857084;20877894
20857112;ACTIVO;20857084;20877895
20857112;ACTIVO;20857084;20877896
20857112;ACTIVO;20857084;20877897
20857112;ACTIVO;20857084;20877898
20857112;ACTIVO;20857084;20877899
20857112;ACTIVO;20857084;20877900
20857112;ACTIVO;20857084;20877901
20857112;ACTIVO;20857084;20877902
20857112;ACTIVO;20857084;20877903
20857112;ACTIVO;20857084;20877904
20857112;ACTIVO;20857084;20877905
20857112;ACTIVO;20857084;20877906
20857112;ACTIVO;20857084;20877907
20857112;ACTIVO;20857084;20877908
20857112;ACTIVO;20857084;20877909
20857112;ACTIVO;20857084;20877910
20857112;ACTIVO;20857084;20877911
20857112;ACTIVO;20857084;20877912
20857112;ACTIVO;20857084;20877913
20857112;ACTIVO;20857084;20877914
20857112;ACTIVO;20857084;20877915
20857112;ACTIVO;20857084;20877916
20857112;ACTIVO;20857084;20877917
20857112;ACTIVO;20857084;20877918
20857112;ACTIVO;20857084;20877919
20857112;ACTIVO;20857084;20877920
20857112;ACTIVO;20857084;20877921
20857112;ACTIVO;20857084;20877922
20857112;ACTIVO;20857084;20877923
20857112;ACTIVO;20857084;20877924
20857112;ACTIVO;20857084;20877925
20857112;ACTIVO;20857084;20877926
20857112;ACTIVO;20857084;20877927
20857112;ACTIVO;20857084;20877928
20857112;ACTIVO;20857084;20877929
20857112;ACTIVO;20857084;20877930
20857112;ACTIVO;20857084;20877931
20857112;ACTIVO;20857084;20877932
20857112;ACTIVO;20857084;20877933
20857112;ACTIVO;20857084;20877934
20857533;ACTIVO;20544746;
20858833;ACTIVO;20606280;
20858834;ACTIVO;20606280;
20859702;ACTIVO;20793139;
20859703;ACTIVO;20793139;
20859704;ACTIVO;20793142;
20860939;ACTIVO;909718;
20860940;ACTIVO;909718;
20861409;ACTIVO;20815825;
20861410;ACTIVO;20815825;
20861411;ACTIVO;20815825;
20861412;ACTIVO;20815825;
20861413;ACTIVO;20815825;
20861414;ACTIVO;20815825;
20861802;ACTIVO;20725385;
20861803;ACTIVO;20725385;
20861804;ACTIVO;20725385;
20861805;ACTIVO;20725385;
20861806;ACTIVO;20725385;
20861807;ACTIVO;20725385;
20861808;ACTIVO;20725385;
20861809;ACTIVO;20725385;
20862118;ACTIVO;20842641;
20863442;ACTIVO;270207;
20863499;ACTIVO;20466560;
20863500;ACTIVO;20466560;
20863501;ACTIVO;20466560;
20863502;ACTIVO;20466560;
20863503;ACTIVO;20466560;
20864662;ACTIVO;20719464;
20864663;ACTIVO;20719464;
20864664;ACTIVO;20719464;
20864665;ACTIVO;20719464;
20864666;ACTIVO;20719464;
20864667;ACTIVO;20719464;
20864668;ACTIVO;20719464;
20864669;ACTIVO;20719464;
20866433;ACTIVO;20415486;
20866434;ACTIVO;20415486;
20866435;ACTIVO;20415486;
20866436;ACTIVO;20415486;
20866437;ACTIVO;20415486;
20866438;ACTIVO;20415486;
20866440;ACTIVO;20841909;
20866441;ACTIVO;20841909;
20866442;ACTIVO;20841909;20945731
20866442;ACTIVO;20841909;20945732
20866442;ACTIVO;20841909;20945733
20868122;ACTIVO;20479542;
20868123;ACTIVO;20479542;
